"lCompanyID","CompanyName","StreetAddress","Trifecta","ShopStatus","strInstallationKey","TenantID","ExternalID","SMS","lCommunityID"
23B2BF42-3A88-4C1E-8BD2-870395478302,Honest1 - Tampa,3010 W Gandy Blvd,ProtractorNET-Throttle-b7dd9060bf574fba834925ad2e8d002b,Active,7DB01675-A979-4C91-AD77-51F6C2E16EB8,,b7dd9060bf574fba834925ad2e8d002b,ProtractorNET,Throttle
23B6A9FD-2DC8-4B51-B9F1-B861DDFEA592,ALS AUTOMOTIVE - (2976~2853),81837 OLEANDER AVE STE 45,Shopware-Carfax-2976-2853,Active,DCB92C00-D8DB-4061-B2E3-D84D6590DEB5,2976,2853,Shopware,Carfax
23BEA5B2-BBAB-4E66-9F05-ACCE3246AAB4,BRYCE CANYON AMERICAN CARE CARE CENTER,105 S MAIN,NapaTracs-UD-11040,Active,18D36797-0DC6-42DF-908C-D8D94FDC1E6D,,11040,NapaTracs,UD
23BEA5B2-BBAB-4E66-9F05-ACCE3246AAB4,BRYCE CANYON AMERICAN CARE CARE CENTER,105 S MAIN,NapaTracs-UD-7011040,Active,18D36797-0DC6-42DF-908C-D8D94FDC1E6D,,7011040,NapaTracs,UD
23E8A79A-5BCD-4F50-9F34-80E1C366371A,Schnauble Automotive,241 E Green St Rear,ROWriter-RepairPal-26487,Active,E8671532-D405-4213-8C0E-B0172E0672B7,,26487,ROWriter,RepairPal
23E8A79A-5BCD-4F50-9F34-80E1C366371A,Schnauble Automotive,241 E Green St Rear,ROWriter-RepairPal-7026487,Active,E8671532-D405-4213-8C0E-B0172E0672B7,,7026487,ROWriter,RepairPal
24147BCF-BABE-42F4-99C9-F18512955CC0,Transportation Repair,924 West 400 NorthLogan,BayMaster-UD-23123,Offline,F48F399E-BB7D-4836-9902-0174079305D7,,23123,BayMaster,UD
24147BCF-BABE-42F4-99C9-F18512955CC0,Transportation Repair,924 West 400 NorthLogan,BayMaster-UD-7023123,Offline,F48F399E-BB7D-4836-9902-0174079305D7,,7023123,BayMaster,UD
241ABDF0-37CC-4D9C-B89D-DBC392710BC4,Preferred Automotive Services,636 SE Fort Island Trl,ManagerSE-Carfax-55228,Active,542F7F41-CA40-4B4C-ABE3-38AB86C31379,,55228,ManagerSE,Carfax
241ABDF0-37CC-4D9C-B89D-DBC392710BC4,Preferred Automotive Services,636 SE Fort Island Trl,ManagerSE-Carfax-7055228,Active,542F7F41-CA40-4B4C-ABE3-38AB86C31379,,7055228,ManagerSE,Carfax
241CBBDB-F07C-47C5-ADA7-9759FCCAB3FE,Stones Country,26 Commerce Pl,NapaTracs-Carfax-19248,Active,ED4D82EA-6322-4B4C-AF52-50868BE07097,,19248,NapaTracs,Carfax
241CBBDB-F07C-47C5-ADA7-9759FCCAB3FE,Stones Country,26 Commerce Pl,NapaTracs-Carfax-7019248,Active,ED4D82EA-6322-4B4C-AF52-50868BE07097,,7019248,NapaTracs,Carfax
24393553-a035-4cbd-bc69-6c6474dfa79e,Marks Auto Service,318 Wyecroft Rd,ProtractorNET-PCM-011ab3ea36c646b3bc57d394ac36ac13,Active,b6869422-feda-4090-a449-3db4f2bf735f,,011ab3ea36c646b3bc57d394ac36ac13,ProtractorNET,PCM
24393553-a035-4cbd-bc69-6c6474dfa79e,Marks Auto Service,318 Wyecroft Rd,ProtractorNET-PCM-121497,Active,b6869422-feda-4090-a449-3db4f2bf735f,,121497,ProtractorNET,PCM
24393553-a035-4cbd-bc69-6c6474dfa79e,Marks Auto Service,318 Wyecroft Rd,ProtractorNET-PCM-277054,Active,b6869422-feda-4090-a449-3db4f2bf735f,,277054,ProtractorNET,PCM
24393553-a035-4cbd-bc69-6c6474dfa79e,Marks Auto Service,318 Wyecroft Rd,ProtractorNET-PCM-43917,Active,b6869422-feda-4090-a449-3db4f2bf735f,,43917,ProtractorNET,PCM
24393553-a035-4cbd-bc69-6c6474dfa79e,Marks Auto Service,318 Wyecroft Rd,ProtractorNET-PCM-7043917,Active,b6869422-feda-4090-a449-3db4f2bf735f,,7043917,ProtractorNET,PCM
24393553-a035-4cbd-bc69-6c6474dfa79e,Marks Auto Service,318 Wyecroft Rd,ProtractorNET-PCM-8cbf798c474b4982a9123a9eb4a8be54,Active,b6869422-feda-4090-a449-3db4f2bf735f,,8cbf798c474b4982a9123a9eb4a8be54,ProtractorNET,PCM
2448657D-4A5B-4023-93F9-9701C72F5FB0,Philcar Automotive,1628 US Highway 601 S,ManagerSE-CustomerLink-49962,Active,99304C4B-A3D9-4493-9AA9-AF584E8824BF,,49962,ManagerSE,CustomerLink
2448657D-4A5B-4023-93F9-9701C72F5FB0,Philcar Automotive,1628 US Highway 601 S,ManagerSE-CustomerLink-7049962,Active,99304C4B-A3D9-4493-9AA9-AF584E8824BF,,7049962,ManagerSE,CustomerLink
2448695D-49D1-44FD-869C-E2C82C6D1756,Griffins Auto Repair,1542 State St,ManagerSE-RepairPal-36232,Active,2353FD29-55A4-456F-9DBA-4F8EF1AED1D3,,36232,ManagerSE,RepairPal
2448695D-49D1-44FD-869C-E2C82C6D1756,Griffins Auto Repair,1542 State St,ManagerSE-RepairPal-7036232,Active,2353FD29-55A4-456F-9DBA-4F8EF1AED1D3,,7036232,ManagerSE,RepairPal
244AF865-03C5-4682-ACC8-AC9FC66ED8C6,European Motors,2861 Perkiomen Ave,Invomax_NG-Carfax-7074670,Active,F11C82D2-661F-4C58-92FD-453C41447BEC,,7074670,Invomax_NG,Carfax
244AF865-03C5-4682-ACC8-AC9FC66ED8C6,European Motors,2861 Perkiomen Ave,Invomax_NG-Carfax-74670,Active,F11C82D2-661F-4C58-92FD-453C41447BEC,,74670,Invomax_NG,Carfax
246326DA-9638-48D1-875A-EE9FD2D544BE,AUTOMEDIC TOTAL CAR CARE - (3293~3211),5127 14th St. West,Shopware-Carfax-3293-3211,Active,71E1E3FA-98D8-4AB9-9E56-60D3676E5655,3293,3211,Shopware,Carfax
2467EAED-CFA4-45D3-AFBA-7BECB8DEF3A3,CHAPEL HILL AUTOMOTIVE,892 Northwest Ave,AllData-UD-7090107,Active,1FF44DBA-990F-4DBB-923B-8201CD361714,,7090107,AllData,UD
2467EAED-CFA4-45D3-AFBA-7BECB8DEF3A3,CHAPEL HILL AUTOMOTIVE,892 Northwest Ave,AllData-UD-90107,Active,1FF44DBA-990F-4DBB-923B-8201CD361714,,90107,AllData,UD
24795004-2CF4-4547-90E9-EB41E712EA5D,Automotive Specialists of North Atlanta,3883 Peachtree Industrial Blvd,NapaTracs-Carfax-60062,Active,5AC84FD2-D5CE-4A2E-BC22-BEA6D894F38A,,60062,NapaTracs,Carfax
24795004-2CF4-4547-90E9-EB41E712EA5D,Automotive Specialists of North Atlanta,3883 Peachtree Industrial Blvd,NapaTracs-Carfax-7060062,Active,5AC84FD2-D5CE-4A2E-BC22-BEA6D894F38A,,7060062,NapaTracs,Carfax
24827FF8-592A-42FB-8AF9-7C59167B08E1,City Auto Repair,2359 NW 10th St,AllData-UD-70646,Active,3DB7E658-7937-49DA-B69B-51D0B1D0ED6E,,70646,AllData,UD
24827FF8-592A-42FB-8AF9-7C59167B08E1,City Auto Repair,2359 NW 10th St,AllData-UD-7070646,Active,3DB7E658-7937-49DA-B69B-51D0B1D0ED6E,,7070646,AllData,UD
2486C438-B588-4AD9-BDCD-28389058C6E7,Mulberry FL,6597 N Church Ave,VastSQL-UD-17158,Offline,0C59A128-25A9-485E-9BC8-ADF27E00A322,,17158,VastSQL,UD
2486C438-B588-4AD9-BDCD-28389058C6E7,Mulberry FL,6597 N Church Ave,VastSQL-UD-7017158,Offline,0C59A128-25A9-485E-9BC8-ADF27E00A322,,7017158,VastSQL,UD
248943B9-AE73-4D7A-A760-DE9010966D92,Downey Hand Car Wash & Detail Center,9534 Firestone Blvd,ProtractorNET-RepairPal-49429ff07adc4fb1a644a55a45c94e5d,Active,2ED2530D-A797-4036-BDA0-C8ADBB5505C0,,49429ff07adc4fb1a644a55a45c94e5d,ProtractorNET,RepairPal
248943B9-AE73-4D7A-A760-DE9010966D92,Downey Hand Car Wash & Detail Center,9534 Firestone Blvd,ProtractorNET-RepairPal-ded80d2290d347459acb330008523e2c,Active,2ED2530D-A797-4036-BDA0-C8ADBB5505C0,,ded80d2290d347459acb330008523e2c,ProtractorNET,RepairPal
2491B4BB-0423-41A3-8700-06C865DFF20B,301 Auto Repair,8270 Jupiter Dr,Andreoli-UD-6d68e65199f44700a9d823f5c3355474,Offline,9A21C6AF-A080-4D3D-8940-D2E3FD6AA5CB,,6d68e65199f44700a9d823f5c3355474,Andreoli,UD
2491B4BB-0423-41A3-8700-06C865DFF20B,301 Auto Repair,8270 Jupiter Dr,Andreoli-UD-da8a3f9ac30f420a9e4a01efe6c6e072,Offline,9A21C6AF-A080-4D3D-8940-D2E3FD6AA5CB,,da8a3f9ac30f420a9e4a01efe6c6e072,Andreoli,UD
24AA7B60-3D02-4329-BDF4-8E872B17C1BE,Mikes Automotive Services,1 Union Square,ROWriter-UD-37265,Offline,0ADC1448-DEE3-4D2E-A17E-1CAB807E7D04,,37265,ROWriter,UD
24AA7B60-3D02-4329-BDF4-8E872B17C1BE,Mikes Automotive Services,1 Union Square,ROWriter-UD-7037265,Offline,0ADC1448-DEE3-4D2E-A17E-1CAB807E7D04,,7037265,ROWriter,UD
24AB945D-1264-44A4-BDDB-897E328D0ED3,Plaza Automotive Service,1231 Route 166,AllData-Carfax-25708,Active,6F8CA1E0-AA6F-4E34-8972-E67E7D7770D0,,25708,AllData,Carfax
24AB945D-1264-44A4-BDDB-897E328D0ED3,Plaza Automotive Service,1231 Route 166,AllData-Carfax-7025708,Active,6F8CA1E0-AA6F-4E34-8972-E67E7D7770D0,,7025708,AllData,Carfax
24B7462A-5539-4A91-9869-8816579F133F,NorthEndAuto,1304 Dwight St,AllData-UD-7097223,Active,014CE631-788F-4FAA-AD6C-86B8F611C200,,7097223,AllData,UD
24B7462A-5539-4A91-9869-8816579F133F,NorthEndAuto,1304 Dwight St,AllData-UD-97223,Active,014CE631-788F-4FAA-AD6C-86B8F611C200,,97223,AllData,UD
24BEE6EB-9DA8-4F49-A2E7-7874D5CD7C42,Manuel Lopez Body & Frame,1333 Silica Ave,ManagerSE-CustomerLink-47811,Active,D1247F5A-D245-4DB4-93B3-9F3D76239DC6,,47811,ManagerSE,CustomerLink
24BEE6EB-9DA8-4F49-A2E7-7874D5CD7C42,Manuel Lopez Body & Frame,1333 Silica Ave,ManagerSE-CustomerLink-7047811,Active,D1247F5A-D245-4DB4-93B3-9F3D76239DC6,,7047811,ManagerSE,CustomerLink
24BF2619-ED98-4D51-B574-D990BF4F4B7A,Spirit One Automotive - (2765~3132),7900 Gravois Rd,Shopware-Carfax-2765-3132,Active,3BCFD82E-6FE0-409D-9D7D-B80AE14E4547,2765,3132,Shopware,Carfax
24C51E12-821C-4A72-A615-843BB4583AF7,Christian Brothers Automotive - Weatherford,156 I-20,TekMetric-RepairPal-cba-00065,Active,4F701545-6BD0-4735-94A7-8C21D5C964DD,,cba-00065,TekMetric,RepairPal
24D994BC-C5CC-4EB8-AEE0-159FAD222B50,Killian Automotive,1255 Univeter Rd,Shopware-Carfax-2963-2839,Active,0E906246-E2AC-4620-B8EE-85B2D5F2AE03,2963,2839,Shopware,Carfax
24DE83F5-6582-4AC6-B451-934BED8D2DBB,Davids Garage,594 W Waterloo Rd,Shopware-Carfax-768-609,Active,4007CB89-76B7-4CE6-9E97-9E8EFB00B91B,768,609,Shopware,Carfax
24E84BD6-54CF-496C-937A-4AC34DF12014,Lindsay Auto,416 E Baseline Rd Ste 7,NapaTracs-Carfax-7087675,Active,7640A4C1-BB45-42E0-B296-3C6913D1D4D7,,7087675,NapaTracs,Carfax
24E84BD6-54CF-496C-937A-4AC34DF12014,Lindsay Auto,416 E Baseline Rd Ste 7,NapaTracs-Carfax-87675,Active,7640A4C1-BB45-42E0-B296-3C6913D1D4D7,,87675,NapaTracs,Carfax
24EF9534-BDF5-49F5-B814-9F6C4258F622,Bradys Auto Service,9377 Commerce Sonday Dr Pkwy,Invomax_NG-UD-7080311,Active,6D3753E9-FFFD-430A-9DD5-BD6A7B5C1FB6,,7080311,Invomax_NG,UD
24EF9534-BDF5-49F5-B814-9F6C4258F622,Bradys Auto Service,9377 Commerce Sonday Dr Pkwy,Invomax_NG-UD-80311,Active,6D3753E9-FFFD-430A-9DD5-BD6A7B5C1FB6,,80311,Invomax_NG,UD
24F375C9-7ECC-4B38-8280-B65B3B456CEE,Evans St,17110 Evans Plz,VastSQL-Throttle-54729,Active,9CED3566-532E-4FDB-9062-74831CF8A6AB,,54729,VastSQL,Throttle
24F375C9-7ECC-4B38-8280-B65B3B456CEE,Evans St,17110 Evans Plz,VastSQL-Throttle-7054729,Active,9CED3566-532E-4FDB-9062-74831CF8A6AB,,7054729,VastSQL,Throttle
24F96539-A545-4E54-9289-8C7DE2EB2D90,Mekaniks Plus European Specialties,4035 Adolfo Rd Ste F,ROWriter-CustomerLink-16457,Active,308E8ACA-AB6D-43BB-876F-F890D05A67B9,,16457,ROWriter,CustomerLink
24F96539-A545-4E54-9289-8C7DE2EB2D90,Mekaniks Plus European Specialties,4035 Adolfo Rd Ste F,ROWriter-CustomerLink-7016457,Active,308E8ACA-AB6D-43BB-876F-F890D05A67B9,,7016457,ROWriter,CustomerLink
25077240-241B-41A7-88DC-835825B90E40,Lyons Service Corp,2526 Albany Ave,Invomax_NG-Carfax-24545,Active,FB2B7CB9-3B90-4445-AFFA-2C3C996A774A,,24545,Invomax_NG,Carfax
25077240-241B-41A7-88DC-835825B90E40,Lyons Service Corp,2526 Albany Ave,Invomax_NG-Carfax-7024545,Active,FB2B7CB9-3B90-4445-AFFA-2C3C996A774A,,7024545,Invomax_NG,Carfax
2519F888-C99B-431E-93AA-1E3C06FFFB11,Blaines Automative,11917 S Aero Dr,AllData-UD-44030,Active,37B2F4A2-79FE-4AFC-A410-712D6345D018,,44030,AllData,UD
2519F888-C99B-431E-93AA-1E3C06FFFB11,Blaines Automative,11917 S Aero Dr,AllData-UD-7044030,Active,37B2F4A2-79FE-4AFC-A410-712D6345D018,,7044030,AllData,UD
251E959B-69A7-4F99-9F33-F60F12812329,Redhawk Auto Service,44260 Apis Rd,ManagerSE-UD-64872,Offline,FCB1F9FB-10A5-41D0-A2CB-2098043AB783,,64872,ManagerSE,UD
251E959B-69A7-4F99-9F33-F60F12812329,Redhawk Auto Service,44260 Apis Rd,ManagerSE-UD-7064872,Offline,FCB1F9FB-10A5-41D0-A2CB-2098043AB783,,7064872,ManagerSE,UD
251F3D41-F8D0-4E34-884C-8654A4E7F31E,The Auto Specialists,10655 Coloma Rd,BayMaster-UD-24807,Offline,EE8CA580-9696-49D9-8016-04968FA5A03E,,24807,BayMaster,UD
251F3D41-F8D0-4E34-884C-8654A4E7F31E,The Auto Specialists,10655 Coloma Rd,BayMaster-UD-7024807,Offline,EE8CA580-9696-49D9-8016-04968FA5A03E,,7024807,BayMaster,UD
2534E1DF-FF05-4C2E-A163-8D174A2FCDAD,KOOL AIR AUTOMOTIVE,5802 S Dale Mabry Hwy,Mitchell1-UD-7099016,Offline,C934DC0B-2577-4DB9-8369-384369E6CA08,,7099016,Mitchell1,UD
2534E1DF-FF05-4C2E-A163-8D174A2FCDAD,KOOL AIR AUTOMOTIVE,5802 S Dale Mabry Hwy,Mitchell1-UD-99016,Offline,C934DC0B-2577-4DB9-8369-384369E6CA08,,99016,Mitchell1,UD
253ECD45-8401-46BE-A995-578CBB0CBC82,Engine Factory,8312 Joliet Rd,AllData-CustomerLink-30920,Active,496B0E11-5418-4301-955F-D0EC8417D0F2,,30920,AllData,CustomerLink
253ECD45-8401-46BE-A995-578CBB0CBC82,Engine Factory,8312 Joliet Rd,AllData-CustomerLink-7030920,Active,496B0E11-5418-4301-955F-D0EC8417D0F2,,7030920,AllData,CustomerLink
253F94CE-550A-4C37-A52E-B013129ADEA9,Boss Automotive,8210 Broadway St,AllData-Carfax-7088941,Active,528E8870-1D7E-43C0-8AAF-6193B0CCA546,,7088941,AllData,Carfax
253F94CE-550A-4C37-A52E-B013129ADEA9,Boss Automotive,8210 Broadway St,AllData-Carfax-88941,Active,528E8870-1D7E-43C0-8AAF-6193B0CCA546,,88941,AllData,Carfax
254AB739-332C-440D-9169-82746D25E55E,Tire Works #06,445 W Centennial Pkwy,Navex-UD-55204,Active,C6CB9533-F202-4301-A1A4-7D2D6A065C9F,,55204,Navex,UD
254AB739-332C-440D-9169-82746D25E55E,Tire Works #06,445 W Centennial Pkwy,Navex-UD-7055204,Active,C6CB9533-F202-4301-A1A4-7D2D6A065C9F,,7055204,Navex,UD
25549645-37DE-4BB6-8FE0-A56A07FA11DC,Christian Brothers Automotive - Greenville,1005 Woodruff Rd,TekMetric-RepairPal-cba-00159,Active,8D6FEA67-72E5-4474-A992-7805F9C2B342,,cba-00159,TekMetric,RepairPal
25558515-22A7-4428-A167-9A9B81EF613B,Troy,,Mitchell1-UD-25978,Offline,F3CE34B4-FEFD-44AE-96BA-91947D2B5C47,,25978,Mitchell1,UD
25558515-22A7-4428-A167-9A9B81EF613B,Troy,,Mitchell1-UD-7025978,Offline,F3CE34B4-FEFD-44AE-96BA-91947D2B5C47,,7025978,Mitchell1,UD
255C9222-5E2F-440E-A1D5-FA8556044274,Tiger Motors,2810 Soquel Ave,AllData-Carfax-29265,Active,06E98489-EC9E-4DF1-8159-0A403CB41DB8,,29265,AllData,Carfax
255C9222-5E2F-440E-A1D5-FA8556044274,Tiger Motors,2810 Soquel Ave,AllData-Carfax-7029265,Active,06E98489-EC9E-4DF1-8159-0A403CB41DB8,,7029265,AllData,Carfax
2565E5EE-F587-4418-9E7F-5B5DCD05E606,M & S Auto Masters & Sales,11 Niagara Ave,AllData-UD-12932,Offline,25477E8C-AFA9-4202-A715-22E1C6C76BAA,,12932,AllData,UD
2565E5EE-F587-4418-9E7F-5B5DCD05E606,M & S Auto Masters & Sales,11 Niagara Ave,AllData-UD-7012932,Offline,25477E8C-AFA9-4202-A715-22E1C6C76BAA,,7012932,AllData,UD
256E966C-6597-4D78-A43E-918C127143B6,Curt Service,14611 W 11 Mile Rd,Shopware-Podium-1348-3047,Active,20F187A3-60B7-4A2C-ADD6-C9BADED6A0A9,1348,3047,Shopware,Podium
25759BAD-359A-4846-AC24-9B5D2894D804,Erics Automotive,941 Barton St E,ManagerSE-UD-7072134,Offline,392B33A3-86ED-4955-BB30-B67F8302ED15,,7072134,ManagerSE,UD
25759BAD-359A-4846-AC24-9B5D2894D804,Erics Automotive,941 Barton St E,ManagerSE-UD-72134,Offline,392B33A3-86ED-4955-BB30-B67F8302ED15,,72134,ManagerSE,UD
258BB5CD-931B-4EFC-BC72-705A104D645A,GS AUTO CENTER,5293 S Orange Blossom Trl,AutoBiz-RepairPal-7087839,Active,8F72844D-B4DD-4F30-A410-FE8B08A30A4D,,7087839,AutoBiz,RepairPal
258BB5CD-931B-4EFC-BC72-705A104D645A,GS AUTO CENTER,5293 S Orange Blossom Trl,AutoBiz-RepairPal-87839,Active,8F72844D-B4DD-4F30-A410-FE8B08A30A4D,,87839,AutoBiz,RepairPal
258F03ED-FF3E-4974-A5FB-2CC6F869B607,Carolina Car Care,144 MacDougall Dr,ProtractorNET-Throttle-3b1c89cf021c4136b24ca55c7f7a6f3d,Active,A4CD5BC4-C82A-4C1C-B019-3E4EEAC474F8,,3b1c89cf021c4136b24ca55c7f7a6f3d,ProtractorNET,Throttle
258F03ED-FF3E-4974-A5FB-2CC6F869B607,Carolina Car Care,144 MacDougall Dr,ProtractorNET-Throttle-e1b7235b058a4bee8aa365b155c07ad3,Active,A4CD5BC4-C82A-4C1C-B019-3E4EEAC474F8,,e1b7235b058a4bee8aa365b155c07ad3,ProtractorNET,Throttle
259004ED-4A18-45B5-B940-F171084AD8BA,VMB Auto Clinic,3215 N California Ave,JANCO-MechanicAdvisor-655649,Active,F0DA9C1F-56D4-42D5-A473-43F0CEF444A5,,655649,JANCO,MechanicAdvisor
25A14F97-490B-41EA-8236-E0A249022760,Fischer Automotive,325 NE 100th Ave,AllData-Carfax-7099039,Active,A71C9BF9-1552-4580-BE66-B1D2E203D97C,,7099039,AllData,Carfax
25A14F97-490B-41EA-8236-E0A249022760,Fischer Automotive,325 NE 100th Ave,AllData-Carfax-99039,Active,A71C9BF9-1552-4580-BE66-B1D2E203D97C,,99039,AllData,Carfax
25A89B7F-8984-43FA-A636-AFE22527AEA6,Palm Beach Auto Group,1865 SW 4th Ave,AllData-UD-18383,Active,12A300DC-8498-4DB4-B652-6C0D694EBC55,,18383,AllData,UD
25A89B7F-8984-43FA-A636-AFE22527AEA6,Palm Beach Auto Group,1865 SW 4th Ave,AllData-UD-7018383,Active,12A300DC-8498-4DB4-B652-6C0D694EBC55,,7018383,AllData,UD
25B43B1C-EEDC-443C-82DE-AEE6835BE14F,Berea Express Oil Change,144 Plaza Dr,AutoData-UD-51122,Offline,8701BF00-ADB2-4E13-AEC1-F390B84CDD81,,51122,AutoData,UD
25B43B1C-EEDC-443C-82DE-AEE6835BE14F,Berea Express Oil Change,144 Plaza Dr,AutoData-UD-7051122,Offline,8701BF00-ADB2-4E13-AEC1-F390B84CDD81,,7051122,AutoData,UD
25CD0550-00F9-4397-98BE-311DE8C6DD9D,D&H Enterprises,2689 Monument Blvd,Pace-Throttle-7086688,Active,E5E2A1FF-77F2-466A-84F7-4C49DC55A1DD,,7086688,Pace,Throttle
25CD0550-00F9-4397-98BE-311DE8C6DD9D,D&H Enterprises,2689 Monument Blvd,Pace-Throttle-86688,Active,E5E2A1FF-77F2-466A-84F7-4C49DC55A1DD,,86688,Pace,Throttle
25CF1DD9-8FB3-4DC6-8B6C-4359F75BCBA1,Devneys Auto Care,1102 S Saddle Creek Rd,ManagerSE-CustomerLink-12713,Active,32513AAD-0696-4ED4-B5D9-556DC81EAA5C,,12713,ManagerSE,CustomerLink
25CF1DD9-8FB3-4DC6-8B6C-4359F75BCBA1,Devneys Auto Care,1102 S Saddle Creek Rd,ManagerSE-CustomerLink-7012713,Active,32513AAD-0696-4ED4-B5D9-556DC81EAA5C,,7012713,ManagerSE,CustomerLink
25D0C65A-902D-483A-B087-650D33FED845,C&C Automotive,129 Wolfpack Ln,ROWriter-CustomerLink-16117,Active,17AC79E3-106B-40FB-8E2B-ED11E31D6105,,16117,ROWriter,CustomerLink
25D0C65A-902D-483A-B087-650D33FED845,C&C Automotive,129 Wolfpack Ln,ROWriter-CustomerLink-7016117,Active,17AC79E3-106B-40FB-8E2B-ED11E31D6105,,7016117,ROWriter,CustomerLink
25D4BEEB-4FD8-47F8-BD7E-CC69FF12E7E3,TGK – Automotive of Big Lake,570 Humboldt Dr NW,ProtractorNET-Mudlick-2a295b4ea7e8414a950201d11ce07024,Active,7DEADF83-BA2E-45FE-B226-9E7128AC226F,,2a295b4ea7e8414a950201d11ce07024,ProtractorNET,Mudlick
25D4BEEB-4FD8-47F8-BD7E-CC69FF12E7E3,TGK – Automotive of Big Lake,570 Humboldt Dr NW,ProtractorNET-Mudlick-e2b38efe49204c739af4e33df2a783d9,Active,7DEADF83-BA2E-45FE-B226-9E7128AC226F,,e2b38efe49204c739af4e33df2a783d9,ProtractorNET,Mudlick
25D6EFB3-582C-4DC5-8DE1-00F32BBAAFB9,Scottomotive,408 Aspen Airport Business Ctr,AllData-UD-39719,Offline,BAD7D74B-2C86-4D21-B08D-0F4924971A48,,39719,AllData,UD
25D6EFB3-582C-4DC5-8DE1-00F32BBAAFB9,Scottomotive,408 Aspen Airport Business Ctr,AllData-UD-7039719,Offline,BAD7D74B-2C86-4D21-B08D-0F4924971A48,,7039719,AllData,UD
25E00203-ECF3-4010-9E5A-839C76B370A3,Colonial Exxon,1400 Bridge Rd,NapaEnterprise-Carfax-62211,Active,514295FD-A12F-45BB-A093-585C5E1D525E,,62211,NapaEnterprise,Carfax
25E00203-ECF3-4010-9E5A-839C76B370A3,Colonial Exxon,1400 Bridge Rd,NapaEnterprise-Carfax-7062211,Active,514295FD-A12F-45BB-A093-585C5E1D525E,,7062211,NapaEnterprise,Carfax
25EA8E6C-F41E-4672-9A4B-5BF80AB3165C,ROYALTY AUTO SERVICE,319 Charlie Smith Sr Hwy,Shopware-Carfax-1501-1305,Active,DABE0A72-BF2E-41BD-9D80-EDB809D1F3D1,1501,1305,Shopware,Carfax
25EBEAE1-F86B-40EE-8E65-F1023AA2673E,Quality Lube,425 South Glover Street,NapaTracs-UD-63070,Offline,2A98D006-8C7B-466C-956C-79A79C819EC6,,63070,NapaTracs,UD
25EBEAE1-F86B-40EE-8E65-F1023AA2673E,Quality Lube,425 South Glover Street,NapaTracs-UD-7063070,Offline,2A98D006-8C7B-466C-956C-79A79C819EC6,,7063070,NapaTracs,UD
25F72F95-DC9E-450F-87CC-69E75B8B0A6E,Adams Tireworx,20679 Park Way,TekMetric-Throttle-shop-00447,Active,90D16A1E-EFA4-46E8-83BD-3E951A8F0D59,,shop-00447,TekMetric,Throttle
26095BBC-D11A-435E-8881-BE755253FC85,GARRY MOTOR WORKS,249 Highway 33,Invomax_NG-UD-7082813,Active,889B20A7-D91D-4C73-BF72-0C85A53D6D99,,7082813,Invomax_NG,UD
26095BBC-D11A-435E-8881-BE755253FC85,GARRY MOTOR WORKS,249 Highway 33,Invomax_NG-UD-82813,Active,889B20A7-D91D-4C73-BF72-0C85A53D6D99,,82813,Invomax_NG,UD
261E2EA1-FD27-4B66-84C3-97CC3F3646A3,CMD Automotive,2914 Griffith St,ManagerSE-RepairPal-62493,Active,00EC5A6C-207D-4AC7-B21E-E1C1D554A534,,62493,ManagerSE,RepairPal
261E2EA1-FD27-4B66-84C3-97CC3F3646A3,CMD Automotive,2914 Griffith St,ManagerSE-RepairPal-7062493,Active,00EC5A6C-207D-4AC7-B21E-E1C1D554A534,,7062493,ManagerSE,RepairPal
262FD7A3-436B-4687-9DBD-98EF9DEDCFC3,PTAC 028-03 - Nashville,5700 Charlotte Pike,PTAC-RepairPal-300604,Active,7B7CA87E-8FC9-4F00-980B-713E5C249BD4,,300604,PTAC,RepairPal
264B3C4D-6771-43BE-B24D-8FE5173A161E,All Ford,53 Warfield St,AllData-UD-42406,Offline,6F850173-F830-41BA-9C17-B1480F8B94E2,,42406,AllData,UD
264B3C4D-6771-43BE-B24D-8FE5173A161E,All Ford,53 Warfield St,AllData-UD-7042406,Offline,6F850173-F830-41BA-9C17-B1480F8B94E2,,7042406,AllData,UD
265B9DD5-638B-438B-83CA-E1B66076D345,German Drive,4661 Ray White Rd,Shopware-Carfax-2676-2531,Active,2FD82C11-22AC-45F6-BEBF-5CDCF15C24CD,2676,2531,Shopware,Carfax
2662F959-E7D1-4651-85D0-87DC555A330A,Dowdys Automotive Service,3183 S Federal Way,NapaTracs-UD-11170,Offline,056D07CB-702F-4ECA-8AC2-B33BBBA38B6F,,11170,NapaTracs,UD
2662F959-E7D1-4651-85D0-87DC555A330A,Dowdys Automotive Service,3183 S Federal Way,NapaTracs-UD-7011170,Offline,056D07CB-702F-4ECA-8AC2-B33BBBA38B6F,,7011170,NapaTracs,UD
2663A16E-6729-4564-99D3-A3E1AB55188D,Double D Service Center,24 E Main St,AllData-UD-7090865,Offline,C8E7B597-114F-4CDA-8784-A9C1CA29729E,,7090865,AllData,UD
2663A16E-6729-4564-99D3-A3E1AB55188D,Double D Service Center,24 E Main St,AllData-UD-90865,Offline,C8E7B597-114F-4CDA-8784-A9C1CA29729E,,90865,AllData,UD
